movimiento_id,buque_id,matricula,radar_id,muelle,tipo_carga,origen,fecha_ingreso,hora_ingreso,fecha_egreso,hora_egreso,tonelaje_declarado,velocidad_ingreso,velocidad_maxima_muelle,estado_despacho
MOV-00940,B-018,EVER-GLORY,R-05,MUELLE-B,MAIZ,VALPARAISO,2023-06-25,5:23,2023-06-27,17:25,4638.64,12.7,15,EN_REVISION
MOV-00941,B-017,COSCO-STAR,R-08,MUELLE-A,ACEITE,HAMBURG,2022-06-04,7:11,2022-06-07,08:13 PM,3160.82,17.7,12,EN_REVISION
MOV-00942,B-001,CMA-LITORAL,R-07,MUELLE-A,ACEITE,SANTA FE,2023-09-12,12:32,2023-09-14,08:26 AM,5592.29,14.1,15,EN_REVISION
MOV-00943,B-004,ONE-PARANA,R-03,MUELLE-D,SOJA,SAO PAULO,2023-09-06,3:24,2023-09-07,3:04,,19.9,12,DESPACHADO
MOV-00944,B-011,@#$%,R-08,MUELLE-B,GRANOS,SANTA FE,2024-08-14,0:46,2024-08-14,8:18,,144.0,10,RECHAZADO
MOV-00945,B-038,PIL-OESTE,R-06,MUELLE-A,HARINA,SHANGHAI,2024-12-31,2:16,2025-01-02,4:44,4366.85,,12,EN_REVISION
MOV-00946,B-014,YANG-MING,R-04,muelle  a!!,GRANOS,HAMBURG,2020-03-07,4:22,2020-03-10,13:6,4426.38,11.1,15,PENDIENTE
MOV-00947,B-036,HAPAG-SUR,R-03,MUELLE-A,SOJA,MONTEVIDEO,02/08/2024,9:21,2024-08-04,3:24,4665.7,10.6,12,EN_REVISION
MOV-00948,B-020,COSCO-TIGRE,R-02,muelle  d!!,TRIGO,SANTA FE,13/12/2022,7:49,2022-12-13,10:35 PM,5617.01,7.1,10,PENDIENTE
MOV-00949,B-025,CMA-ROSARIO,R-08,MUELLE-F,TRIGO,SHANGHAI,2020-10-24,10:09,2020-10-26,,2872.48,11.3,10,DESPACHADO
MOV-00950,B-003,PIL-SANTA,R-02,MUELLE-E,MAIZ,SANTA FE,2023-12-24,17:51,2023-12-25,4:42,6103.83,13.3,10,EN_REVISION
MOV-00951,B-019,YANG-MING,R-05,MUELLE-B,GRANOS,MONTEVIDEO,2020-11-01,8:34,2020-11-03,1:15,5283.25,9.8,15,PENDIENTE
MOV-00952,B-008,YANG-ESTE,R-04,MUELLE-F,CONTENEDORES,SANTA FE,2024-11-23,16:36,2024-11-24,5:22,5807.37,13.2,10,RECHAZADO
MOV-00953,B-006,PIL-SANTA,R-02,muelle  b!!,SOJA,BUENOS AIRES,2023-07-21,3:19,2023-07-21,00:0,,8.0,15,DESPACHADO
MOV-00954,B-030,MAERSK-LIMA,R-05,MUELLE-F,MINERALES,SAO PAULO,2024-04-11,12:17,2024-04-13,19:01,5558.72,12.2,12,DESPACHADO
MOV-00955,B-001,,R-04,MUELLE-B,SOJA,SAO PAULO,2020-07-01,5:52,00/00/0000,03-05,4938.69,0.9,12,
MOV-00956,B-035,YANG-ESTE,R-07,MUELLE-F,ACEITE,VALPARAISO,22/03/2022,1:24,2022-03-23,12:59,5165.58,10.2,10,RECHAZADO
MOV-00957,B-007,MSC-GENOVA,R-01,MUELLE-D,MINERALES,SANTA FE,2023-09-01,15:20,2023-09-03,15:10,,14.5,10,DESPACHADO
MOV-00958,B-006,@#$%,R-06,MUELLE-E,CONTENEDORES,HAMBURG,2022-11-28,9:42,2022-11-30,08:50 AM,5123.52,192.4,15,EN_REVISION
MOV-00959,B-026,EVERGREEN-02,R-04,MUELLE-F,CONTENEDORES,BUENOS AIRES,2022-07-19,6:36,2022-07-21,23:27,4205.15,9.4,10,RECHAZADO
MOV-00960,B-025,ZIM-NORTE,R-08,MUELLE-F,SOJA,VALPARAISO,2023-03-26,AB:CD,2023-03-27,5:02,8027.74,11.6,12,DESPACHADO
MOV-00961,B-038,ZIM-NORTE,R-04,MUELLE-C,HARINA,ROTTERDAM,2023-11-22,AB:CD,2023-11-23,2:40,3197.99,15.2,15,EN_REVISION
MOV-00962,B-010,EVERGREEN-02,R-06,MUELLE-B,GRANOS,SHANGHAI,2020-01-15,1:42,2020-01-15,10:14 PM,4463.38,10.7,10,DESPACHADO
MOV-00963,B-015,MSC-GENOVA,R-01,MUELLE-F,MAIZ,SAO PAULO,2023-07-02,1:48,2023-07-04,16:33,4413.65,9.5,15,EN_REVISION
MOV-00964,B-039,CMA-ROSARIO,R-03,MUELLE-A,MAIZ,MONTEVIDEO,2024-01-29,12:52,2024-01-31,23:02,3306.9,14.7,15,DESPACHADO
MOV-00965,B-030,MAERSK-PAMPAS,R-05,MUELLE-A,TRIGO,MONTEVIDEO,2023-03-16,23:14,2023-03-18,21:44,5350.22,7.6,15,PENDIENTE
MOV-00966,B-021,HAPAG-RIO,R-07,MUELLE-C,HARINA,VALPARAISO,2023-07-13,13:49,2023-07-16,0:18,5057.62,9.7,15,EN_REVISION
MOV-00967,B-004,COSCO-TIGRE,R-03,MUELLE-D,MINERALES,SANTA FE,2020-11-07,0:45,2020-11-08,17:07,6390.46,10.2,15,PENDIENTE
MOV-00968,B-032,CMA-LITORAL,R-04,muelle  f!!,MINERALES,SAO PAULO,2024-04-12,11:04,2024-04-13,01:29 AM,7323.66,11.1,12,EN_REVISION
MOV-00969,B-036,YANG-MING,R-03,MUELLE-B,TRIGO,SANTA FE,2020-03-06,23:32,2020-03-07,7:01,3904.63,11.2,10,DESPACHADO
MOV-00970,B-023,YANG-MING,R-06,MUELLE-B,MAIZ,SANTA FE,2024-09-26,0:35,2024-09-27,,5291.34,12.8,12,
MOV-00971,B-024,COSCO-STAR,R-01,MUELLE-E,SOJA,VALPARAISO,32/13/2021,22:03,2021-03-02,05:51 AM,4843.29,10.5,10,EN_REVISION
MOV-00972,B-008,MAERSK-PAMPAS,R-03,MUELLE-E,GRANOS,BUENOS AIRES,2024-09-16,AB:CD,00/00/0000,7:47,4786.26,,12,RECHAZADO
MOV-00973,B-022,zim norte!!,R-01,MUELLE-A,ACEITE,BUENOS AIRES,27/08/2024,22:10,2024-08-30,05:01 PM,4444.08,12.9,12,RECHAZADO
MOV-00974,B-022,EVERGREEN-02,R-03,MUELLE-F,TRIGO,MONTEVIDEO,2021-10-26,16:53,2021-10-27,17:48,3217.53,4.9,10,PENDIENTE
MOV-00975,B-022,HAPAG-RIO,R-06,MUELLE-C,CONTENEDORES,MONTEVIDEO,2020-12-28,12:02,00/00/0000,02:21 PM,-1279.76,13.3,15,RECHAZADO
MOV-00976,B-009,HAPAG-RIO,R-04,MUELLE-C,ACEITE,VALPARAISO,2024-02-17,11:36,2024-02-19,15:09,4376.1,10.9,12,EN_REVISION
MOV-00977,B-007,COSCO-STAR,R-07,MUELLE-A,ACEITE,HAMBURG,2023-09-12,AB:CD,2023-09-12,07:13 AM,5171.25,10.6,12,DESPACHADO
MOV-00978,B-032,PIL-SANTA,R-07,MUELLE-A,SOJA,SAO PAULO,2020-09-16,14:06,2020-09-18,12:14,2894.58,9.2,15,RECHAZADO
MOV-00979,B-007,ZIM-NORTE,R-05,MUELLE-B,MINERALES,ROTTERDAM,2020-01-18,20:00,2020-01-21,08:47 PM,7494.95,14.1,15,PENDIENTE
MOV-00980,B-038,HAPAG-RIO,R-07,MUELLE-B,CONTENEDORES,SHANGHAI,32/13/2021,11:36,2024-08-28,8:10,4428.69,9.9,12,EN_REVISION
MOV-00981,B-024,ONE-PLATA,R-06,MUELLE-D,TRIGO,HAMBURG,2020-05-27,12:30,2020-05-30,9:53,1958.1,16.4,15,EN_REVISION
MOV-00982,B-002,MSC-GENOVA,R-08,MUELLE-E,TRIGO,ROTTERDAM,2022-10-23,10:18,2022-10-23,11:14,5473.32,13.6,15,PENDIENTE
MOV-00983,B-022,MAERSK-LIMA,R-05,MUELLE-E,MINERALES,MONTEVIDEO,2020-09-19,7:17,2020-09-22,14:05,,11.4,10,EN_REVISION
MOV-00984,B-020,pil santa!!,R-06,MUELLE-E,HARINA,HAMBURG,2023-02-28,28:20:00,2023-02-28,10:44 PM,5542.92,13.1,15,
MOV-00985,B-025,YANG-MING,R-05,MUELLE-D,ACEITE,SAO PAULO,2024-07-19,28:31:00,2024-07-21,2:52,6065.6,10.9,12,DESPACHADO
MOV-00986,B-027,EVER-GLORY,R-01,MUELLE-E,MAIZ,SAO PAULO,2022-05-18,18:01,2022-05-19,1:21,3243.32,10.1,10,RECHAZADO
MOV-00987,B-014,,R-04,MUELLE-C,HARINA,SANTA FE,2020-08-22,12:11,2020-08-23,10:43 AM,3743.84,,10,RECHAZADO
MOV-00988,B-012,MAERSK-PAMPAS,R-01,MUELLE-A,MAIZ,MONTEVIDEO,2021-01-07,14:49,2021-01-08,23:55 XM,4250.95,9.3,12,PENDIENTE
MOV-00989,B-011,MAERSK-PAMPAS,R-01,MUELLE-C,HARINA,ROTTERDAM,25/02/2024,8:31,2024-02-27,10:35,3950.28,15.0,10,RECHAZADO
MOV-00990,B-031,HAPAG-SUR,R-05,MUELLE-A,MINERALES,SANTA FE,2024-05-07,1:27,2024-05-07,____,3814.45,13.7,12,EN_REVISION
MOV-00991,B-029,MSC-GENOVA,R-01,MUELLE-C,TRIGO,HAMBURG,32/13/2021,12:46,2021-11-18,11:16,3254.22,6.3,10,DESPACHADO
MOV-00992,B-017,CMA-ROSARIO,R-06,MUELLE-B,ACEITE,VALPARAISO,2023-03-27,19:05,29-03-2023,13:28,,7.5,10,DESPACHADO
MOV-00993,B-019,EVER-GLORY,R-05,MUELLE-B,TRIGO,ROTTERDAM,2023-12-03,4:41,2023-12-04,24:00:00,,8.0,12,EN_REVISION
MOV-00994,B-037,HAPAG-SUR,R-03,MUELLE-F,TRIGO,MONTEVIDEO,2023-06-23,15:23,2023-06-26,8:37 AM,8161.82,16.5,10,DESPACHADO
MOV-00995,B-017,HAPAG-RIO,R-01,MUELLE-C,SOJA,ROTTERDAM,2022-06-21,9:02,2022-06-23,6:05,6580.17,15.4,10,EN_REVISION
MOV-00996,B-001,ONE-PLATA,R-06,MUELLE-C,MINERALES,BUENOS AIRES,2022-12-02,9:39,2022-12-04,18:08,4444.96,16.2,12,RECHAZADO
MOV-00997,B-012,PIL-SANTA,R-06,MUELLE-B,ACEITE,MONTEVIDEO,2020-07-04,22:03,2020-07-07,07:09 AM,4951.59,10.6,10,RECHAZADO
MOV-00998,B-030,ONE-PARANA,R-05,MUELLE-F,GRANOS,SANTA FE,2020-11-13,11:39,2020-11-16,02:00 AM,6421.14,16.8,12,PENDIENTE
MOV-00999,B-017,YANG-ESTE,R-05,MUELLE-D,HARINA,ROTTERDAM,2020-07-31,15:46,2020-08-02,13:21,4559.67,15.8,12,DESPACHADO
MOV-01000,B-034,YANG-ESTE,R-08,MUELLE-E,MINERALES,HAMBURG,2024-12-14,14:48,16-12-2024,06:04 PM,,14.6,12,EN_REVISION
MOV-01001,B-005,PIL-OESTE,R-04,MUELLE-C,CONTENEDORES,SAO PAULO,2021-08-09,9:30,2021-08-10,11:19,6762.91,15.7,15,DESPACHADO
MOV-01002,B-017,ONE-PLATA,R-01,MUELLE-C,TRIGO,BUENOS AIRES,2023-07-25,9:15,2023-07-26,0:49,6833.54,13.0,12,RECHAZADO
MOV-01003,B-009,COSCO-STAR,R-04,MUELLE-E,GRANOS,HAMBURG,2022-03-20,13:04,2022-03-22,____,3700.93,10.8,10,PENDIENTE
MOV-01004,B-034,ZIM-NORTE,R-07,MUELLE-D,GRANOS,SHANGHAI,2022-12-13,9:11,2022-12-16,22:53,2908.46,16.3,15,EN_REVISION
MOV-01005,B-011,ONE-PARANA,R-03,MUELLE-A,TRIGO,ROTTERDAM,2024-06-01,14:59,2024-06-04,05:48 PM,1674.8,199.3,10,RECHAZADO
MOV-01006,B-001,MAERSK-PAMPAS,R-03,MUELLE-F,TRIGO,SAO PAULO,2023-12-13,11:30,2023-12-14,0:03,4281.75,9.9,15,EN_REVISION
MOV-01007,B-015,CMA-ROSARIO,R-03,MUELLE-E,ACEITE,HAMBURG,2020-03-26,23:09,2020-03-28,05:48 AM,4727.22,13.7,12,DESPACHADO
MOV-01008,B-038,MAERSK-PAMPAS,R-05,MUELLE-D,MINERALES,SAO PAULO,2022-02-17,19:00,2022-02-19,2:24 AM,6912.89,4.6,12,RECHAZADO
MOV-01009,B-002,MSC-GENOVA,R-07,MUELLE-B,TRIGO,VALPARAISO,32/13/2021,13:17,2020-11-22,9:11 AM,3603.61,10.0,12,EN_REVISION
MOV-01010,B-015,ZIM-DELTA,R-06,MUELLE-D,GRANOS,SHANGHAI,2022-01-19,6:13,2022-01-21,02-22,6744.39,13.1,10,DESPACHADO
MOV-01011,B-019,EVERGREEN-02,R-08,MUELLE-C,ACEITE,SHANGHAI,2021-05-06,22:40,2021-05-09,16:17,6085.13,12.4,15,EN_REVISION
MOV-01012,B-004,CMA-LITORAL,R-03,MUELLE-A,CONTENEDORES,SHANGHAI,2021-01-13,2:19,2021-01-15,sin dato,6155.05,9.1,15,DESPACHADO
MOV-01013,B-024,ZIM-DELTA,R-03,MUELLE-F,SOJA,MONTEVIDEO,2023-12-09,5:37,2023-12-10,17:38,5709.32,10.3,15,EN_REVISION
MOV-01014,B-002,YANG-MING,R-08,MUELLE-E,HARINA,BUENOS AIRES,2021-10-27,9:26,2021-10-27,1:54,5546.29,7.8,10,PENDIENTE
MOV-01015,B-030,MAERSK-PAMPAS,R-07,MUELLE-A,MAIZ,HAMBURG,2020-11-04,0:49,2020-11-05,01:55 AM,4842.18,13.5,10,PENDIENTE
MOV-01016,B-020,EVERGREEN-02,R-03,MUELLE-B,SOJA,BUENOS AIRES,2021-01-28,10:25,2021-01-29,01:51 AM,4544.04,11.9,10,DESPACHADO
MOV-01017,B-040,MAERSK-LIMA,R-08,MUELLE-C,GRANOS,SHANGHAI,2020-02-16,7:17,2020-02-17,7:27,6464.22,15.1,10,DESPACHADO
MOV-01018,B-014,MAERSK-LIMA,R-07,MUELLE-A,TRIGO,HAMBURG,2024-03-04,1:20,2024-03-06,17:16,-2090.34,16.4,15,DESPACHADO
MOV-01019,B-009,ZIM-DELTA,R-04,MUELLE-F,MINERALES,SANTA FE,2022-12-06,0:50,2022-12-06,14:49,3025.99,12.2,12,DESPACHADO
MOV-01020,B-013,YANG-ESTE,R-03,MUELLE-B,MINERALES,SHANGHAI,2022-12-10,10:58,2022-12-11,4:33,5754.72,9.1,10,DESPACHADO
MOV-01021,B-035,ZIM-NORTE,R-04,MUELLE-E,MINERALES,SAO PAULO,24/10/2020,7:34,2020-10-24,17:10,6658.51,8.0,10,RECHAZADO
MOV-01022,B-007,,R-06,MUELLE-C,MAIZ,HAMBURG,2022-11-17,9:00,2022-11-20,6:39,4505.97,12.9,12,RECHAZADO
MOV-01023,B-025,COSCO-STAR,R-02,MUELLE-E,MAIZ,ROTTERDAM,2023-07-15,8:24,2023-07-17,7:21,5223.83,,15,DESPACHADO
MOV-01024,B-021,PIL-SANTA,R-06,MUELLE-E,ACEITE,ROTTERDAM,2024-10-09,2:05,2024-10-11,43:16:00,5855.41,12.4,10,RECHAZADO
MOV-01025,B-015,ZIM-NORTE,R-06,MUELLE-F,GRANOS,SHANGHAI,2021-06-13,0:49,2021-06-13,7:51,7100.77,12.7,10,RECHAZADO
MOV-01026,B-030,EVER-GLORY,R-01,MUELLE-F,CONTENEDORES,MONTEVIDEO,2023-03-26,10:56,2023-03-27,13:17,5967.07,10.8,15,RECHAZADO
MOV-01027,B-033,MSC-GENOVA,R-01,MUELLE-A,CONTENEDORES,BUENOS AIRES,2023-09-18,9:44,2023-09-20,06:00 PM,5288.07,14.5,15,RECHAZADO
MOV-01028,B-007,CMA-ROSARIO,R-05,MUELLE-F,ACEITE,HAMBURG,2020-03-24,8:55,2020-03-26,19:59 XM,6874.66,10.5,10,RECHAZADO
MOV-01029,B-031,EVERGREEN-02,R-07,MUELLE-F,MINERALES,BUENOS AIRES,2022-02-13,8:40,2022-02-15,07:28 PM,5625.38,12.5,12,PENDIENTE
MOV-01030,B-032,PIL-OESTE,R-02,MUELLE-A,CONTENEDORES,BUENOS AIRES,2022-02-20,22:41,2022-02-21,6:8,4619.32,14.9,12,DESPACHADO
MOV-01031,B-012,ZIM-DELTA,R-08,MUELLE-F,MINERALES,VALPARAISO,2023-02-21,3:40,2023-02-22,02:08 AM,4604.55,12.3,15,
MOV-01032,B-035,MAERSK-PAMPAS,R-06,MUELLE-F,TRIGO,SAO PAULO,2024-04-01,30:47:00,02-04-2024,13:38,3807.48,12.8,12,EN_REVISION
MOV-01033,B-027,MAERSK-PAMPAS,R-04,MUELLE-B,GRANOS,HAMBURG,2021-04-25,8:32,2021-04-26,5:38,2726.25,9.3,15,DESPACHADO
MOV-01034,B-031,COSCO-TIGRE,R-06,MUELLE-F,HARINA,BUENOS AIRES,09/07/2021,15:30,2021-07-11,23:47,3694.44,12.0,15,PENDIENTE
MOV-01035,B-023,HAPAG-RIO,R-06,MUELLE-D,TRIGO,SAO PAULO,2022-08-03,8:49,2022-08-03,14:28,3547.17,8.9,10,DESPACHADO
MOV-01036,B-014,COSCO-TIGRE,R-07,MUELLE-E,TRIGO,SAO PAULO,2020-09-22,4:34,2020-09-24,10:36,4132.17,12.1,12,PENDIENTE
MOV-01037,B-004,MSC-GENOVA,R-05,MUELLE-B,TRIGO,VALPARAISO,2021-02-08,6:14,2021-02-09,04:33 AM,5368.34,15.1,12,DESPACHADO
MOV-01038,B-024,MAERSK-LIMA,R-08,MUELLE-D,CONTENEDORES,SANTA FE,2021-09-21,9:46,2021-09-22,2:15 PM,4343.42,17.5,12,RECHAZADO
MOV-01039,B-017,CMA-ROSARIO,R-04,MUELLE-F,GRANOS,SAO PAULO,2023-10-08,16:55,2023-10-09,23:45,3760.03,,15,RECHAZADO
MOV-01040,B-034,COSCO-TIGRE,R-01,MUELLE-D,MINERALES,SAO PAULO,2024-08-24,18:36,2024-08-27,1:57,3646.62,12.1,12,EN_REVISION
MOV-01041,B-014,PIL-OESTE,R-07,MUELLE-B,HARINA,SHANGHAI,2021-10-18,23:18,2021-10-21,11:57,6528.3,12.2,12,EN_REVISION
MOV-01042,B-011,EVERGREEN-02,R-07,MUELLE-F,MINERALES,SAO PAULO,2022-10-31,14:17,00/00/0000,05:06 XM,5935.0,133.1,12,PENDIENTE
MOV-01043,B-036,PIL-OESTE,R-04,MUELLE-F,MINERALES,SHANGHAI,2022-06-01,1:50,2022-06-01,5:14,85006.95,10.2,12,EN_REVISION
MOV-01044,B-032,ONE-PARANA,R-04,MUELLE-E,MINERALES,SANTA FE,2023-09-12,10:24,2023-09-14,7:20,6958.44,17.3,10,EN_REVISION
MOV-01045,B-021,YANG-ESTE,R-04,MUELLE-E,GRANOS,ROTTERDAM,2020-04-02,16:55,2020-04-04,15:08,4991.95,11.0,10,PENDIENTE
MOV-01046,B-005,MSC-GENOVA,R-01,MUELLE-B,ACEITE,VALPARAISO,2021-09-05,18:51,2021-09-06,6:10,4151.79,10.0,10,RECHAZADO
MOV-01047,B-023,ZIM-NORTE,R-07,MUELLE-F,SOJA,SANTA FE,2022-12-03,AB:CD,2022-12-05,18:58,136260.69,9.5,12,DESPACHADO
MOV-01048,B-002,COSCO-STAR,R-03,MUELLE-C,ACEITE,HAMBURG,2023-02-18,1:24,2023-02-18,06:56 AM,5514.99,11.7,12,DESPACHADO
MOV-01049,B-033,@#$%,R-08,MUELLE-A,MINERALES,SANTA FE,2023-05-08,6:45,2023-05-09,05:06 AM,3965.97,8.8,10,DESPACHADO
MOV-01050,B-037,EVERGREEN-02,R-03,MUELLE-B,GRANOS,VALPARAISO,2022-09-05,21:04,2022-09-08,4:37,3546.15,5.8,10,DESPACHADO
MOV-01051,B-025,PIL-OESTE,R-06,MUELLE-A,CONTENEDORES,SHANGHAI,2023-02-09,13:03,2023-02-10,50:06:00,4664.58,10.4,10,RECHAZADO
MOV-01052,B-009,EVER-GLORY,R-07,MUELLE-B,TRIGO,BUENOS AIRES,2023-02-10,21:44,2023-02-13,21:20,5441.39,9.5,12,EN_REVISION
MOV-01053,B-028,MSC-GENOVA,R-02,MUELLE-D,HARINA,BUENOS AIRES,2024-09-15,1:56,2024-09-15,09:08 AM,,17.0,12,DESPACHADO
MOV-01054,B-033,EVER-GLORY,R-07,MUELLE-B,MINERALES,VALPARAISO,2023-11-02,19:40,2023-11-04,11:13 PM,3706.02,14.4,10,EN_REVISION
MOV-01055,B-035,yang ming!!,R-08,MUELLE-D,CONTENEDORES,BUENOS AIRES,2022-10-11,4:33,2022-10-13,05:46 PM,5181.55,13.3,12,EN_REVISION
MOV-01056,B-035,COSCO-TIGRE,R-07,MUELLE-A,TRIGO,VALPARAISO,2023-05-02,20:50,2023-05-05,20:09,4640.71,19.1,15,PENDIENTE
MOV-01057,B-013,msc alpha!!,R-03,MUELLE-C,CONTENEDORES,SANTA FE,2024-09-11,19:19,2024-09-14,18:50,3033.08,11.3,15,DESPACHADO
MOV-01058,B-022,YANG-ESTE,R-04,MUELLE-C,MAIZ,SAO PAULO,2020-01-14,19:05,2020-01-15,11:00 AM,6333.8,15.4,10,PENDIENTE
MOV-01059,B-013,CMA-LITORAL,R-08,MUELLE-E,MAIZ,VALPARAISO,2022-05-24,16:09,2022-05-26,5:01,5021.5,10.6,10,DESPACHADO
MOV-01060,B-028,ONE-PARANA,R-06,MUELLE-C,MINERALES,HAMBURG,2022-05-04,6:49,2022-05-06,7:34 AM,5399.48,6.0,10,EN_REVISION
MOV-01061,B-002,MSC-ALPHA,R-01,MUELLE-B,HARINA,SHANGHAI,2022-11-12,15:10,2022-11-12,01:02 PM,5240.64,16.9,10,EN_REVISION
MOV-01062,B-014,cosco tigre!!,R-06,MUELLE-E,TRIGO,BUENOS AIRES,2020-09-19,3:42,2020-09-19,94:54:00,5320.08,7.4,12,EN_REVISION
MOV-01063,B-023,CMA-LITORAL,R-05,muelle  c!!,TRIGO,SAO PAULO,2020-07-17,3:43,2020-07-19,21:06,3634.6,9.7,12,DESPACHADO
MOV-01064,B-035,EVERGREEN-02,R-07,MUELLE-F,SOJA,BUENOS AIRES,2024-07-14,4:07,2024-07-16,06:41 AM,4602.43,11.9,15,RECHAZADO
MOV-01065,B-003,CMA-LITORAL,R-01,MUELLE-C,MINERALES,SAO PAULO,2024-12-02,16:13,2024-12-04,24:00:00,6932.42,160.7,15,DESPACHADO
MOV-01066,B-010,maersk lima!!,R-03,MUELLE-F,MAIZ,BUENOS AIRES,2020-12-03,15:35,2020-12-05,4:53,5896.25,9.2,15,PENDIENTE
MOV-01067,B-026,EVER-GLORY,R-05,MUELLE-E,ACEITE,SAO PAULO,2021-02-25,10:33,2021-02-27,10:50,5380.8,14.1,12,DESPACHADO
MOV-01068,B-020,ZIM-NORTE,R-04,MUELLE-D,HARINA,BUENOS AIRES,2021-12-17,11:47,2021-12-19,12:7,4280.64,7.5,15,DESPACHADO
MOV-01069,B-037,,R-06,MUELLE-E,CONTENEDORES,BUENOS AIRES,2021-06-10,19:04,2021-06-12,19-28,5516.12,177.4,12,PENDIENTE
MOV-01070,B-015,YANG-ESTE,R-02,MUELLE-C,HARINA,SANTA FE,2021-05-29,30:33:00,00/00/0000,14:56,4588.3,16.9,12,EN_REVISION
MOV-01071,B-039,PIL-OESTE,R-02,MUELLE-C,MINERALES,SAO PAULO,2022-02-19,14:42,20-02-2022,17:43,3784.43,14.8,15,DESPACHADO
MOV-01072,B-018,EVERGREEN-02,R-08,MUELLE-A,ACEITE,SHANGHAI,2022-08-14,0:07,2022-08-14,,4483.02,10.8,12,RECHAZADO
MOV-01073,B-036,MAERSK-PAMPAS,R-02,MUELLE-A,ACEITE,HAMBURG,2024-10-31,18:18,2024-11-02,4:56 PM,6321.17,10.7,12,PENDIENTE
MOV-01074,B-022,ONE-PLATA,R-08,MUELLE-F,CONTENEDORES,ROTTERDAM,2024-03-04,2:22,2024-03-06,14:06,5716.34,8.1,12,EN_REVISION
MOV-01075,B-034,YANG-ESTE,R-07,MUELLE-C,TRIGO,VALPARAISO,2021-07-26,17:55,27-07-2021,1:47,5633.99,10.5,12,EN_REVISION
MOV-01076,B-018,MSC-GENOVA,R-08,MUELLE-B,MINERALES,SAO PAULO,2021-12-21,0:46,2021-12-23,,7398.82,10.8,10,DESPACHADO
MOV-01077,B-028,PIL-SANTA,R-07,MUELLE-D,GRANOS,SAO PAULO,2021-02-06,18:39,2021-02-09,11:28 AM,6747.56,6.0,12,PENDIENTE
MOV-01078,B-020,,R-05,MUELLE-E,MINERALES,HAMBURG,2024-11-02,0:27,2024-11-02,22:09,5234.78,13.9,10,RECHAZADO
MOV-01079,B-002,COSCO-TIGRE,R-08,MUELLE-C,CONTENEDORES,HAMBURG,2023-01-14,21:07,2023-01-15,9:32 AM,3305.09,12.5,15,DESPACHADO
MOV-01080,B-032,MAERSK-PAMPAS,R-08,MUELLE-A,ACEITE,SANTA FE,32/13/2021,12:54,2024-07-03,10:59 PM,3219.91,,15,RECHAZADO
MOV-01081,B-014,MAERSK-PAMPAS,R-06,MUELLE-F,HARINA,SANTA FE,2021-01-13,16:03,2021-01-13,7:50 AM,6200.13,9.1,12,EN_REVISION
MOV-01082,B-003,ZIM-NORTE,R-06,MUELLE-F,TRIGO,SANTA FE,2022-08-02,20:56,2022-08-04,16:44,8203.39,11.8,10,
MOV-01083,B-039,@#$%,,MUELLE-C,CONTENEDORES,SHANGHAI,2022-06-20,19:41,2022-06-21,22:51,8262.18,10.4,10,EN_REVISION
MOV-01084,B-035,CMA-ROSARIO,R-01,MUELLE-F,CONTENEDORES,MONTEVIDEO,2020-03-07,18:15,2020-03-08,13:1,4230.56,17.8,15,DESPACHADO
MOV-01085,B-034,MAERSK-LIMA,,MUELLE-A,MAIZ,HAMBURG,2024-11-17,4:27,2024-11-18,71:23:00,5491.71,10.5,15,PENDIENTE
MOV-01086,B-037,MAERSK-PAMPAS,R-06,MUELLE-C,HARINA,HAMBURG,2024-08-15,22:48,2024-08-17,2:44,6712.93,15.2,10,RECHAZADO
MOV-01087,B-023,YANG-ESTE,R-04,MUELLE-C,ACEITE,BUENOS AIRES,2020-11-08,14:28,2020-11-10,2:15,3109.37,11.8,15,DESPACHADO
MOV-01088,B-040,EVER-GLORY,,MUELLE-D,GRANOS,VALPARAISO,2023-01-26,9:36,2023-01-28,19:21,6268.84,9.5,12,EN_REVISION
MOV-01089,B-029,PIL-SANTA,R-01,MUELLE-D,HARINA,BUENOS AIRES,2020-10-29,21:30,2020-11-01,19:16,7968.63,7.4,12,PENDIENTE
MOV-01090,B-022,EVERGREEN-02,R-07,muelle  b!!,SOJA,ROTTERDAM,2022-09-17,22:55,2022-09-20,09:02 AM,5614.22,17.1,15,PENDIENTE
MOV-01091,B-011,COSCO-STAR,R-08,muelle  e!!,TRIGO,SAO PAULO,2023-10-28,7:55,2023-10-28,5:10,2646.78,9.8,15,RECHAZADO
MOV-01092,B-003,HAPAG-RIO,R-07,MUELLE-C,GRANOS,SANTA FE,2021-03-20,18:27,2021-03-22,20:56,4235.84,7.5,15,PENDIENTE
MOV-01093,B-027,CMA-LITORAL,R-07,muelle  d!!,TRIGO,VALPARAISO,2022-11-15,22:05,2022-11-17,02:55 XM,4897.59,8.3,12,PENDIENTE
MOV-01094,B-039,MSC-ALPHA,,MUELLE-F,MINERALES,HAMBURG,2022-03-05,16:28,2022-03-06,04:55 PM,4780.17,15.8,12,EN_REVISION
MOV-01095,B-038,MSC-GENOVA,R-07,MUELLE-C,CONTENEDORES,ROTTERDAM,2020-09-06,21:34,2020-09-08,10:55,3922.21,7.3,10,RECHAZADO
MOV-01096,B-025,COSCO-STAR,R-04,MUELLE-E,CONTENEDORES,HAMBURG,2022-10-12,16:15,2022-10-13,5:45,4031.16,3.3,12,EN_REVISION
